"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","학년","성별","왕복오래달리기(회)","오래달리기걷기(초)","스텝검사(PEI)","앉아윗몸앞으로굽히기(cm)","종합유연성(점)","(무릎대고)팔굽혀펴기(회)","윗몸말아올리기(회)","악력(kg)","50m달리기(초)","제자리멀리뛰기(cm)","BMI(kg/㎡)","체지방률(%fat)","인원","%","인원","%","인원","%","인원","%","인원","%","검사인원수"
"전라남도교육청","전라남도교육청","전라남도 강진군","S140000163","전남생명과학고등학교","04","공립","N","","3학년","남자","48.6","0.00","","12.9","","","","48.5","","234.5","23.7","","1","2.1","15","31.9","23","48.9","7","14.9","1","2.1","47"
"전라남도교육청","전라남도교육청","전라남도 강진군","S140000163","전남생명과학고등학교","04","공립","N","","3학년","여자","25","0.00","","15.4","","","","26.5","","161","22.4","","0","0","6","26.1","12","52.2","5","21.7","0","0","23"
"전라남도교육청","전라남도교육청","전라남도 완도군","S140000164","고금고등학교","04","공립","N","","1학년","남자","59.8","0.00","","15.5","","","","38.7","","237.5","22.8","","0","0","3","50","3","50","0","0","0","0","6"
"전라남도교육청","전라남도교육청","전라남도 완도군","S140000164","고금고등학교","04","공립","N","","1학년","여자","24.4","0.00","","16.3","","","","22.6","","153.6","22.7","","0","0","1","14.3","5","71.4","1","14.3","0","0","7"
"전라남도교육청","전라남도교육청","전라남도 완도군","S140000164","고금고등학교","04","공립","N","","2학년","남자","47.2","0.00","","13","","","","46.4","","237.5","23.8","","1","20","2","40","0","0","2","40","0","0","5"
"전라남도교육청","전라남도교육청","전라남도 완도군","S140000164","고금고등학교","04","공립","N","","2학년","여자","24.5","0.00","","15.9","","","","26.8","","158.5","24.1","","1","7.7","3","23.1","7","53.8","2","15.4","0","0","13"
"전라남도교육청","전라남도교육청","전라남도 완도군","S140000164","고금고등학교","04","공립","N","","3학년","남자","45.2","0.00","","15.3","","","","46.1","","216.6","24.6","","0","0","3","33.3","3","33.3","3","33.3","0","0","9"
"전라남도교육청","전라남도교육청","전라남도 완도군","S140000164","고금고등학교","04","공립","N","","3학년","여자","26.8","0.00","","13.6","","","","27","","157.2","24","","1","8.3","2","16.7","4","33.3","5","41.7","0","0","12"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000165","고흥고등학교","04","공립","N","","1학년","남자","60.8","10.11","","12.3","","","","38.4","7","208.2","22.6","","2","3","22","33.3","31","47","11","16.7","0","0","66"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000165","고흥고등학교","04","공립","N","","1학년","여자","29.5","0.00","","19.3","","","","23.8","","157.6","22.4","","1","1.9","20","37","30","55.6","3","5.6","0","0","54"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000165","고흥고등학교","04","공립","N","","2학년","남자","86.2","0.00","","15.2","","","","43.9","","222.7","24.1","","4","6.5","29","46.8","26","41.9","3","4.8","0","0","62"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000165","고흥고등학교","04","공립","N","","2학년","여자","40.1","0.00","","17.3","","","","26.8","","158.9","23.7","","1","1.6","22","34.9","29","46","11","17.5","0","0","63"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000165","고흥고등학교","04","공립","N","","3학년","남자","68","0.00","","10.8","","","","44.9","","234","22.4","","2","3.1","28","43.8","28","43.8","5","7.8","1","1.6","64"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000165","고흥고등학교","04","공립","N","","3학년","여자","34.6","0.00","","17.6","","","","29.9","","167","23.2","","4","6.3","19","30.2","36","57.1","4","6.3","0","0","63"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000166","녹동고등학교","04","공립","N","","1학년","남자","53.9","0.00","","14.6","","","111.3","","7.3","","24.1","","17","34","14","28","14","28","5","10","0","0","50"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000166","녹동고등학교","04","공립","N","","1학년","여자","30.4","0.00","","21.8","","","41","","9","","22.6","","8","26.7","14","46.7","6","20","2","6.7","0","0","30"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000166","녹동고등학교","04","공립","N","","2학년","남자","68.7","0.00","","13.1","","","104.8","","6.9","","","","0","0","25","58.1","13","30.2","5","11.6","0","0","43"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000166","녹동고등학교","04","공립","N","","2학년","여자","32.7","0.00","","17.9","","","47.5","","9.2","","","","0","0","13","39.4","13","39.4","6","18.2","1","3","33"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000166","녹동고등학교","04","공립","N","","3학년","남자","71.4","0.00","","16.3","","","102.3","","7.3","","23","","12","25","22","45.8","11","22.9","3","6.3","0","0","48"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000166","녹동고등학교","04","공립","N","","3학년","여자","34.4","0.00","","19.6","","","39.1","","9.5","","24.9","","3","11.1","11","40.7","12","44.4","0","0","1","3.7","27"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000167","고흥도화고등학교","04","공립","N","","1학년","남자","43.9","0.00","","10.4","","","38.8","","","181.6","22.5","","0","0","1","8.3","8","66.7","0","0","3","25","12"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000167","고흥도화고등학교","04","공립","N","","1학년","여자","18","0.00","","2.8","","","15.4","","","134.6","23.8","","0","0","0","0","1","20","3","60","1","20","5"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000167","고흥도화고등학교","04","공립","N","","2학년","남자","46.6","0.00","","7.5","","","36.4","","","185.3","22.3","","0","0","3","18.8","9","56.3","3","18.8","1","6.3","16"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000167","고흥도화고등학교","04","공립","N","","2학년","여자","25.3","0.00","","8.6","","","10.6","","","114.1","23.9","","0","0","1","11.1","2","22.2","2","22.2","4","44.4","9"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000167","고흥도화고등학교","04","공립","N","","3학년","남자","40.4","0.00","","7.3","","","39.4","","","161.5","25.1","","2","15.4","1","7.7","0","0","8","61.5","2","15.4","13"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000167","고흥도화고등학교","04","공립","N","","3학년","여자","17.1","0.00","","9.1","","","18","","","127.7","23.5","","0","0","1","11.1","2","22.2","6","66.7","0","0","9"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000169","고흥산업과학고등학교","04","공립","N","","1학년","남자","32.4","0.00","","9.4","","","","41.5","8.3","","22.8","","2","5.6","6","16.7","14","38.9","11","30.6","3","8.3","36"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000169","고흥산업과학고등학교","04","공립","N","","1학년","여자","15.3","0.00","","15.8","","","","27.9","10.3","","25.3","","0","0","6","19.4","13","41.9","11","35.5","1","3.2","31"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000169","고흥산업과학고등학교","04","공립","N","","2학년","남자","44.7","0.00","","10.4","","","","44.8","7.3","","23","","0","0","14","38.9","15","41.7","5","13.9","2","5.6","36"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000169","고흥산업과학고등학교","04","공립","N","","2학년","여자","24","0.00","","13.5","","","","29.5","9.3","","25.1","","0","0","4","18.2","12","54.5","6","27.3","0","0","22"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000169","고흥산업과학고등학교","04","공립","N","","3학년","남자","41.7","0.00","","10.1","","","","45.6","7.7","","23.9","","1","1.8","16","28.1","20","35.1","17","29.8","3","5.3","57"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000169","고흥산업과학고등학교","04","공립","N","","3학년","여자","21.1","0.00","","14.2","","","","29.2","10.2","","25.1","","0","0","7","17.9","20","51.3","11","28.2","1","2.6","39"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000170","고흥영주고등학교","04","공립","N","","2학년","남자","25.6","0.00","","7.6","","","","42.6","","168.6","29.8","","0","0","0","0","2","28.6","4","57.1","1","14.3","7"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000170","고흥영주고등학교","04","공립","N","","2학년","여자","29","0.00","","19.2","","","","31.8","","127.5","25","","0","0","2","33.3","4","66.7","0","0","0","0","6"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000170","고흥영주고등학교","04","공립","N","","3학년","남자","73.5","0.00","","5.2","","","","48.6","","176.8","26.1","","0","0","0","0","3","75","1","25","0","0","4"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000170","고흥영주고등학교","04","공립","N","","3학년","여자","46.6","0.00","","16.8","","","","25.4","","101.8","27.2","","0","0","0","0","8","80","2","20","0","0","10"
"전라남도교육청","전라남도교육청","전라남도 곡성군","S140000171","전남조리과학고등학교","04","공립","N","","1학년","남자","68.3","0.00","","16.7","","","","41.3","","211.2","24.2","","1","3.4","17","58.6","9","31","2","6.9","0","0","29"
"전라남도교육청","전라남도교육청","전라남도 곡성군","S140000171","전남조리과학고등학교","04","공립","N","","1학년","여자","36.5","0.00","","18.9","","","","26.1","","158.9","23.2","","3","11.1","8","29.6","14","51.9","2","7.4","0","0","27"
"전라남도교육청","전라남도교육청","전라남도 곡성군","S140000171","전남조리과학고등학교","04","공립","N","","2학년","남자","62.4","0.00","","14.8","","","","44.1","","205.4","25.8","","3","8.1","6","16.2","20","54.1","8","21.6","0","0","37"
"전라남도교육청","전라남도교육청","전라남도 곡성군","S140000171","전남조리과학고등학교","04","공립","N","","2학년","여자","41","0.00","","19.2","","","","28.3","","151.6","24.9","","0","0","7","25.9","18","66.7","2","7.4","0","0","27"
"전라남도교육청","전라남도교육청","전라남도 곡성군","S140000171","전남조리과학고등학교","04","공립","N","","3학년","남자","79.4","0.00","","18.5","","","","45.3","","213.1","24.8","","0","0","10","47.6","11","52.4","0","0","0","0","21"
"전라남도교육청","전라남도교육청","전라남도 곡성군","S140000171","전남조리과학고등학교","04","공립","N","","3학년","여자","41.7","0.00","","21.2","","","","27.6","","153.2","23.7","","0","0","15","45.5","17","51.5","1","3","0","0","33"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000173","광남고등학교","04","사립","N","","1학년","남자","57.3","7.05","","18","","","114.8","43.3","7","245","23.4","20.2","5","29.4","6","35.3","6","35.3","0","0","0","0","17"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000173","광남고등학교","04","사립","N","","1학년","여자","","8.9","","18.1","","","24.5","","10.2","","22.2","22","0","0","1","25","2","50","1","25","0","0","4"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000173","광남고등학교","04","사립","N","","2학년","남자","71","6.54","","19.2","","","112.4","53.5","6.8","253","23","18.4","10","52.6","4","21.1","5","26.3","0","0","0","0","19"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000173","광남고등학교","04","사립","N","","2학년","여자","","7.52","","23.9","","","39.5","","8.8","","21.7","","3","30","6","60","1","10","0","0","0","0","10"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000173","광남고등학교","04","사립","N","","3학년","남자","","7.42","","15.5","","","86.5","","7","","23.4","18.2","5","23.8","9","42.9","7","33.3","0","0","0","0","21"
